X;Psi;Regions;Industries
3.7212355128555024e-05;0.0006367847021416378;Tianjin;Building
0.002812957227707034;0.010118670928468482;Tianjin;WhSR
0.004384675394566268;0.014549278779495918;Tianjin;Trans
0.0005155565219629789;0.0031136728354511567;Tianjin;Accom
0.0002101508529519077;0.0008940565142277954;Tianjin;Inform
0.0030422290957519325;0.00703230106746153;Tianjin;Fin
0.0005622700813169322;0.0015006772914046799;Tianjin;Estate
0.0017505604740952827;0.00414572625345915;Tianjin;Rental
0.00025489782045052986;0.001675222953785385;Tianjin;Science
6.837042789413548e-06;8.679853074671974e-05;Tianjin;Cons
0.0006102180649769066;0.002215587751613628;Tianjin;ResS
0.0002081356229778759;0.0006156822273463454;Tianjin;Edu
-7.979701308265797e-07;0.000104697900578865;Tianjin;Health
7.48920165522487e-05;0.0003144996945112316;Tianjin;Culture
-5.629488920070096e-06;0.00021829938584218676;Tianjin;PublA
0.009258965155154335;0.014608757052864924;Hebei;Agri
0.006488245362710027;0.010490310568565833;Hebei;CoalM
0.0010531952339006764;0.002287489046202013;Hebei;OilgasM
0.015923268552677405;0.014681004546283346;Hebei;MetM
0.001062795074719045;0.0016712728857641282;Hebei;NMetM
0.006627422682908979;0.008388169030316413;Hebei;Food
0.005136831155126485;0.0061878074234065;Hebei;Tex
0.001151673895344981;0.0027650983686792487;Hebei;Cloth
0.0010636862562597208;0.001638604072090864;Hebei;Wood
0.0028130037192583505;0.0046962245340285815;Hebei;Paper
0.007253171117610134;0.0124402518354928;Hebei;Fuel
0.011282055130960523;0.01736457072743157;Hebei;Chemi
0.0060195258463671296;0.00842191207010308;Hebei;NonMetP
0.0219927570040748;0.06452500332015186;Hebei;MetSm
0.005319275233830864;0.011291069586808705;Hebei;MetInd
0.0013977007897747666;0.004084778297438668;Hebei;General
0.0004021562224672273;0.002529926030899517;Hebei;Special
0.0018587314830342074;0.0026153937140093574;Hebei;TransEq
0.0028140523351972337;0.006115015761915107;Hebei;Electri
0.0004929603138521041;0.001000247341331477;Hebei;ComEq
0.0001274335443133571;0.00034850980686041257;Hebei;Instr
0.00013138628562731907;0.00025072292182150557;Hebei;OtherM
0.001007108075515474;0.0008217936530873708;Hebei;Waste
0.0007178067917895403;0.0018210236301655401;Hebei;EquiRepair
0.00681873314279109;0.012965494941107016;Hebei;ElectriH
0.00032552633002834957;0.0004802994081064705;Hebei;GasPS
3.6440183948324865e-05;0.00017770976848850378;Hebei;WaterPS
0.00014672092693282184;0.0011541959466830512;Hebei;Building
0.0007966277845851061;0.010905132028793521;Hebei;WhSR
0.0058563857476436445;0.0244591136335123;Hebei;Trans
0.0007739825315636066;0.003178309787629262;Hebei;Accom
0.0015566995624284906;0.0019223579870820905;Hebei;Inform
0.0029633975236786282;0.008302646038035417;Hebei;Fin
0.00046271025844676103;0.0017186811959686826;Hebei;Estate
0.0012283740263238831;0.0032559185375115205;Hebei;Rental
0.00025977275034972134;0.0010998363816476886;Hebei;Science
5.365728011887119e-05;0.00017580122415;Hebei;Cons
0.0010003904176519886;0.002677109706956895;Hebei;ResS
0.00012975312563874534;0.0006967519181152141;Hebei;Edu
6.891243025552857e-06;0.00011892011799287129;Hebei;Health
7.280548374968033e-05;0.00034009603630395037;Hebei;Culture
0.0002480111808928818;0.0010906176643516565;Hebei;PublA
0.0022334355894169052;0.0025796428238046873;Shanxi;Agri
0.01101338007789023;0.03833922038397321;Shanxi;CoalM
0.0001730891481791068;0.00017704360890121945;Shanxi;OilgasM
0.0017136771178096874;0.001185911300169799;Shanxi;MetM
2.9940518974923384e-05;4.510197121701488e-05;Shanxi;NMetM
0.0012934685174664216;0.0016777170436936238;Shanxi;Food
0.000116135180877327;0.00018805310056541736;Shanxi;Tex
1.8398057924737654e-05;7.866646673776333e-05;Shanxi;Cloth
8.106137245628214e-05;0.0002222854222026828;Shanxi;Wood
0.0001374588531377022;0.0003010715017585649;Shanxi;Paper
0.0038333990999689653;0.008541297883557045;Shanxi;Fuel
0.00325165059675988;0.0042333693895424875;Shanxi;Chemi
0.0021280785517363253;0.0018376602276629964;Shanxi;NonMetP
0.010096370609336835;0.015477587124539003;Shanxi;MetSm
0.00035704024430046385;0.0005635049846485177;Shanxi;MetInd
0.0003288154558373537;0.000805891784179721;Shanxi;General
0.0006011360227354477;0.0010389929779392089;Shanxi;Special
0.00024850051385574834;0.0005882772679859543;Shanxi;TransEq
0.00035276105264835653;0.0006192746272950646;Shanxi;Electri
0.0008641731379035237;0.0010404890286317366;Shanxi;ComEq
3.406627887568381e-05;8.465331765298199e-05;Shanxi;Instr
0.00030557492572166927;0.0004716385364046731;Shanxi;OtherM
4.4529908696710814e-05;5.9389046224431086e-05;Shanxi;Waste
0.0002601452756316693;0.0005018524073707764;Shanxi;EquiRepair
0.004531371215579614;0.011139272946566237;Shanxi;ElectriH
0.0002673291895764553;0.0003812390971192183;Shanxi;GasPS
1.3579694477875663e-05;5.227315439579859e-05;Shanxi;WaterPS
0.00019262719102376515;0.00128845372545831;Shanxi;Building
0.0017607666342292852;0.00467357159535901;Shanxi;WhSR
0.002219496814333124;0.00909526115565004;Shanxi;Trans
0.001763536642074895;0.0033462428975042273;Shanxi;Accom
0.0010687479177241875;0.0017906987239746386;Shanxi;Inform
0.003128092610858289;0.004903925422160989;Shanxi;Fin
0.0003493186023133001;0.0007839007664285751;Shanxi;Estate
0.0005297582465632539;0.001427021284978161;Shanxi;Rental
5.7859464144015495e-05;0.000194603623181788;Shanxi;Science
1.4399297965662225e-05;5.1609639366602265e-05;Shanxi;Cons
0.0004868181125729785;0.0010923168570284693;Shanxi;ResS
2.6461738017978567e-05;0.00022497976186563012;Shanxi;Edu
2.0689377991444424e-05;5.932868049797038e-05;Shanxi;Health
4.272573816497677e-05;0.0003006735295831476;Shanxi;Culture
3.6983628030840794e-05;0.000245617837786441;Shanxi;PublA
0.006268462017597523;0.0070638632928893465;Inter-Mongolia;Agri
0.009505849702776901;0.026006036993476964;Inter-Mongolia;CoalM
0.0020270130516446545;0.004311120909090522;Inter-Mongolia;OilgasM
0.0043527669727326124;0.004985832145128976;Inter-Mongolia;MetM
0.0011179840115670464;0.002260181259018922;Inter-Mongolia;NMetM
0.004866863494895257;0.007414719402633756;Inter-Mongolia;Food
0.0014558592754924508;0.002191257496911002;Inter-Mongolia;Tex
0.00012716835868010427;0.00037632730278571645;Inter-Mongolia;Cloth
0.0007258098021400372;0.0015727023114918348;Inter-Mongolia;Wood
0.0007295229795476527;0.0013405897073925097;Inter-Mongolia;Paper
0.0018304367389489437;0.003133831858473907;Inter-Mongolia;Fuel
0.0046796379799061176;0.009427718178553916;Inter-Mongolia;Chemi
0.0031788999070522252;0.005278347331672434;Inter-Mongolia;NonMetP
0.007129045397314935;0.023417944932857877;Inter-Mongolia;MetSm
0.001026337639739969;0.003087874478859598;Inter-Mongolia;MetInd
0.00022681883040224447;0.0010913614804573212;Inter-Mongolia;General
6.347050667633468e-05;0.0005326740286023556;Inter-Mongolia;Special
0.00017780525435670772;0.000618831672431633;Inter-Mongolia;TransEq
0.00037170463055881896;0.0011531199499552822;Inter-Mongolia;Electri
0.0002107010069420422;0.0003635566304706613;Inter-Mongolia;ComEq
1.5897499476721346e-05;4.010516409637466e-05;Inter-Mongolia;Instr
5.55607847538695e-05;0.00022434149458463407;Inter-Mongolia;OtherM
6.26190156122837e-05;0.00015691334762797172;Inter-Mongolia;Waste
3.967302908099248e-05;0.00015746038986226766;Inter-Mongolia;EquiRepair
0.004910913514077284;0.010715203038632068;Inter-Mongolia;ElectriH
0.0003570581527037798;0.0003410399468393822;Inter-Mongolia;GasPS
8.013317421657719e-05;0.00022703898990204777;Inter-Mongolia;WaterPS
7.01826096989341e-05;0.0006637967508390583;Inter-Mongolia;Building
0.0008145896739978535;0.008397715389131505;Inter-Mongolia;WhSR
0.003663189727604725;0.016443033953375916;Inter-Mongolia;Trans
0.0004042907976121139;0.0030144881603663943;Inter-Mongolia;Accom
0.0005541502168351165;0.0011972324638077775;Inter-Mongolia;Inform
0.003175724951349892;0.005072855580165762;Inter-Mongolia;Fin
0.00026096175091489004;0.0008345179257029713;Inter-Mongolia;Estate
0.0013275315292928349;0.00239847450080925;Inter-Mongolia;Rental
0.00014615072220194137;0.0003536470789203439;Inter-Mongolia;Science
6.873863036322506e-06;6.864434842621524e-05;Inter-Mongolia;Cons
0.0007548995185677061;0.0017694040266373551;Inter-Mongolia;ResS
7.591604544516912e-05;0.0003542898443604255;Inter-Mongolia;Edu
1.2014140372586217e-05;4.8463574941972666e-05;Inter-Mongolia;Health
1.891655284551419e-05;0.00017476005199932551;Inter-Mongolia;Culture
7.515018070703942e-07;0.0001197962655112106;Inter-Mongolia;PublA
0.010119906945677022;0.01034699283577616;Liaoning;Agri
0.0016596434801292178;0.0029790149179437044;Liaoning;CoalM
0.00126635970815527;0.002418154651781985;Liaoning;OilgasM
0.008426458650307491;0.005525900056327768;Liaoning;MetM
0.0018418048046946463;0.003991324090956858;Liaoning;NMetM
0.009557259988604714;0.013834264321224907;Liaoning;Food
0.0017705206658838273;0.002047420620270279;Liaoning;Tex
0.0009071220296895197;0.002562705905012652;Liaoning;Cloth
0.0027568994098496977;0.0049233484833259905;Liaoning;Wood
0.0021365687931385225;0.004412370906464276;Liaoning;Paper
0.007187882962202643;0.026556628149101296;Liaoning;Fuel
0.012532620719428744;0.020923156021452165;Liaoning;Chemi
0.00801518729133542;0.016720446719737665;Liaoning;NonMetP
0.016128552702630507;0.027830410261294413;Liaoning;MetSm
0.003743873545618263;0.00856198532418558;Liaoning;MetInd
0.0059580388653348694;0.015123531674420182;Liaoning;General
0.0012507071272928158;0.005726182662717828;Liaoning;Special
0.004122832884608223;0.007946858290380776;Liaoning;TransEq
0.0032598092060811584;0.007198379827267855;Liaoning;Electri
0.0018126755283913328;0.0034000681596462004;Liaoning;ComEq
0.0004939966647420677;0.0016908846553817232;Liaoning;Instr
0.0001938806993569678;0.0005976957081099369;Liaoning;OtherM
0.00046688224436896;0.0006783142150298676;Liaoning;Waste
0.0003269421585440718;0.0009969159823955086;Liaoning;EquiRepair
0.004344995765706365;0.009237004619399108;Liaoning;ElectriH
0.00015710254292523098;0.00030260181418104794;Liaoning;GasPS
7.113464135048294e-05;0.00034081434708458427;Liaoning;WaterPS
9.270578902264808e-05;0.003155582545786498;Liaoning;Building
0.003407975999038264;0.0131558764245916;Liaoning;WhSR
0.005720613600185558;0.01671600445334648;Liaoning;Trans
0.0017568981425264208;0.0058368209240994805;Liaoning;Accom
0.0008648527392605805;0.0027468979749599976;Liaoning;Inform
0.0034000840210965323;0.00991234283214008;Liaoning;Fin
0.001102860132072558;0.0042209625301891365;Liaoning;Estate
0.002183832179646153;0.00616916816051313;Liaoning;Rental
0.0009886670729355547;0.0027512478532673813;Liaoning;Science
0.0001448530634635223;0.0005583632856580908;Liaoning;Cons
0.0007658074929577756;0.002840776770695474;Liaoning;ResS
0.00038089769408515003;0.0018507463783947753;Liaoning;Edu
0.00021862287202874844;0.0014475171543514899;Liaoning;Health
0.0004245170361972077;0.0015171422641893431;Liaoning;Culture
1.5877624457776497e-05;0.00038390874689828066;Liaoning;PublA
0.006199498162000782;0.007400785457333453;Jilin;Agri
0.0021140414649400076;0.0020660652914489814;Jilin;CoalM
0.00197790636443826;0.0020831700499255963;Jilin;OilgasM
0.001148802996073462;0.0019840851657721547;Jilin;MetM
0.0005809361821669423;0.0011571654367794558;Jilin;NMetM
0.005352307026551648;0.011477640998424325;Jilin;Food
0.0004736147127017325;0.0003860474009724691;Jilin;Tex
9.714935652514891e-05;0.0003294359134888225;Jilin;Cloth
0.0019298752822227883;0.003489497644386127;Jilin;Wood
0.0007098514244888786;0.0011885835277029376;Jilin;Paper
0.0025266389387799547;0.003863337007938338;Jilin;Fuel
0.006465456518722377;0.010890442083913621;Jilin;Chemi
0.0044665130821163355;0.005554486038490956;Jilin;NonMetP
0.004089846979208409;0.004306390453018097;Jilin;MetSm
0.0009145956688133278;0.001369401641387255;Jilin;MetInd
0.0004323156689176198;0.001038079722173787;Jilin;General
0.00032063819734962366;0.0007924711090697293;Jilin;Special
0.010930812414492841;0.012186269341758219;Jilin;TransEq
0.0007397995412442172;0.0011278534295602782;Jilin;Electri
0.00012652929899712337;0.0002442115308520148;Jilin;ComEq
5.216429110996277e-05;0.0001863775779260904;Jilin;Instr
0.00014498558121686132;0.0001639216470115469;Jilin;OtherM
0.00015353233333584076;0.00016923899589532887;Jilin;Waste
3.535859743840996e-05;8.255050135790067e-05;Jilin;EquiRepair
0.0027100141681137974;0.004652360686984446;Jilin;ElectriH
0.0001698374439541534;0.00018867845021994513;Jilin;GasPS
7.527931018095412e-05;0.00020843980049214632;Jilin;WaterPS
0.00025669264341426164;0.0012394740145311254;Jilin;Building
0.001233060505157714;0.0044414184876599245;Jilin;WhSR
0.0021425475443005953;0.004626810924798092;Jilin;Trans
0.0009597613541946182;0.0025699108389970445;Jilin;Accom
0.0001311885885827216;0.000824541739064207;Jilin;Inform
0.000972723876883129;0.001799083031416079;Jilin;Fin
0.0002512178761304197;0.0006922114521680345;Jilin;Estate
0.002303598714009427;0.0037276076791476504;Jilin;Rental
0.00011429451032496103;0.000367317935146176;Jilin;Science
1.1340291534346948e-05;6.766372585639672e-05;Jilin;Cons
0.0010937036133183225;0.0020265467034249534;Jilin;ResS
0.0001870767356485823;0.0006017166142021118;Jilin;Edu
1.503075636330608e-05;0.00011276811099860206;Jilin;Health
0.00013589492182585202;0.0004908924954606514;Jilin;Culture
2.5170903067313337e-05;0.00028863205579196446;Jilin;PublA
0.006569859268110973;0.012313838929273527;Hei Longjiang;Agri
0.002948053816028052;0.004252999769474437;Hei Longjiang;CoalM
0.005836630831679382;0.0122043935310863;Hei Longjiang;OilgasM
0.00021001083722087415;0.0005928797610234759;Hei Longjiang;MetM
0.0007327758725678524;0.0027974578883366813;Hei Longjiang;NMetM
0.00608385811822873;0.011157868334513623;Hei Longjiang;Food
0.00016336908421792694;0.00043492895364694663;Hei Longjiang;Tex
4.442517835309626e-06;9.121112004520103e-05;Hei Longjiang;Cloth
0.0009629472681514218;0.0018914806651843896;Hei Longjiang;Wood
0.0003756201838624996;0.0010289765311419727;Hei Longjiang;Paper
0.003916318105101353;0.008057528666825936;Hei Longjiang;Fuel
0.004252478094024683;0.005790184311350645;Hei Longjiang;Chemi
0.0023222017410861467;0.002221800401908384;Hei Longjiang;NonMetP
0.0012727740399575314;0.0026951983816504745;Hei Longjiang;MetSm
0.00026034975718509674;0.0009594243889372451;Hei Longjiang;MetInd
0.0004924256691245982;0.0020901469586928198;Hei Longjiang;General
0.0001476820783913749;0.0009501587326501088;Hei Longjiang;Special
0.00016315694717254308;0.0007633798265546312;Hei Longjiang;TransEq
0.0002344568188305488;0.0009446464699427449;Hei Longjiang;Electri
1.5612002793281108e-05;7.84072571542542e-05;Hei Longjiang;ComEq
3.090807567750011e-05;7.790738967618009e-05;Hei Longjiang;Instr
0.0001579672956566259;0.00026492168223609275;Hei Longjiang;OtherM
0.00025024592536215183;0.00026858094733352503;Hei Longjiang;Waste
5.448045697002242e-06;3.0358141212910553e-05;Hei Longjiang;EquiRepair
0.0024972477316043;0.005863453272750045;Hei Longjiang;ElectriH
0.00021204773057393036;0.00036614649502162756;Hei Longjiang;GasPS
0.00017390235074320738;0.00041774910842762867;Hei Longjiang;WaterPS
0.0004579449952880019;0.001465241502750173;Hei Longjiang;Building
0.0014452470075029115;0.006169128589408988;Hei Longjiang;WhSR
0.002972665061668863;0.006536867336220713;Hei Longjiang;Trans
0.0003601454623253756;0.0021988672676173217;Hei Longjiang;Accom
0.0005240760983900006;0.0012379380060332534;Hei Longjiang;Inform
0.0020144518175796004;0.0029996381544484117;Hei Longjiang;Fin
0.0009632427554781536;0.002206163537549174;Hei Longjiang;Estate
0.0008782504896800542;0.0017367032038991554;Hei Longjiang;Rental
9.379424999350732e-05;0.0003598148224930654;Hei Longjiang;Science
4.488159102582147e-05;0.00017896614438592907;Hei Longjiang;Cons
0.0007476882088961539;0.0015949808513593927;Hei Longjiang;ResS
2.0208956694548577e-05;0.00033743852758523507;Hei Longjiang;Edu
-2.6011014364496467e-06;8.705916135524696e-05;Hei Longjiang;Health
0.00015290736748707398;0.0006157220295717901;Hei Longjiang;Culture
1.5639660849174554e-05;0.00011765456648163856;Hei Longjiang;PublA
0.00019013402845636607;0.0006983886832685578;Shanghai;Agri
0.0;0.0;Shanghai;CoalM
3.533890751446236e-05;5.6273037496397034e-05;Shanghai;OilgasM
0.0;0.0;Shanghai;MetM
0.0;0.0;Shanghai;NMetM
0.002385392714079014;0.008594493042860626;Shanghai;Food
0.0008400173220016782;0.0016077360507222994;Shanghai;Tex
0.0004040407255916742;0.0014334045765648112;Shanghai;Cloth
0.0008056695488917093;0.001846107757733372;Shanghai;Wood
0.0014433716132890577;0.00636226930156788;Shanghai;Paper
0.003881355367060567;0.006146353694739221;Shanghai;Fuel
0.00857353319345371;0.02431450780359697;Shanghai;Chemi
0.0019358362716539292;0.002954416751026215;Shanghai;NonMetP
0.00609902500790484;0.01097869172903508;Shanghai;MetSm
0.0017304738015841887;0.005287390595765138;Shanghai;MetInd
0.002563255886238964;0.012428207386382237;Shanghai;General
0.0005785646534349759;0.004666573483756788;Shanghai;Special
0.004639411802243443;0.012074370634468442;Shanghai;TransEq
0.0027772144479226604;0.007562496412774365;Shanghai;Electri
0.004727131349209669;0.013839127935236839;Shanghai;ComEq
0.0008483558026678781;0.00256087426259071;Shanghai;Instr
0.00028744021223108646;0.0007003812254466241;Shanghai;OtherM
0.00010754349048653626;0.0003100665020812385;Shanghai;Waste
0.00023961397661840012;0.0009666484904841328;Shanghai;EquiRepair
0.005141330491397586;0.00887216857429449;Shanghai;ElectriH
0.0004260040151751743;0.001009880657349972;Shanghai;GasPS
4.8377295787422016e-05;0.00016377797665242393;Shanghai;WaterPS
0.0019679499341175863;0.0037395763743380698;Shanghai;Building
0.003739100747432265;0.02674506605836144;Shanghai;WhSR
0.008537155817212703;0.024158633198234955;Shanghai;Trans
0.0006778410108170724;0.005487238286750847;Shanghai;Accom
0.002960951833924836;0.008432700976599582;Shanghai;Inform
0.007196100833854835;0.018810370947152693;Shanghai;Fin
0.0018461007678605467;0.005173304345214414;Shanghai;Estate
0.009922599243115076;0.01998065037299249;Shanghai;Rental
0.0002212618520384194;0.003017561599638797;Shanghai;Science
-3.130235164393896e-06;8.05203514276062e-05;Shanghai;Cons
0.0013555569671481753;0.002944068161138384;Shanghai;ResS
0.00017103476785630767;0.0012943321515142218;Shanghai;Edu
2.215117282498576e-06;0.00019741807174831;Shanghai;Health
2.1105462593240832e-05;0.0009726733389452632;Shanghai;Culture
0.00016009502275295554;0.0006645422512662314;Shanghai;PublA
0.010556124273508903;0.017227830935127947;Jiangsu;Agri
0.0006103328807785474;0.003226220695054512;Jiangsu;CoalM
0.0004096091004160494;0.0004509843139823866;Jiangsu;OilgasM
0.0002852080741655172;0.0009054290635505816;Jiangsu;MetM
0.0005516303662842883;0.001672273070351523;Jiangsu;NMetM
0.008008348751832532;0.014935741193740349;Jiangsu;Food
0.015387717191903951;0.017793176267561057;Jiangsu;Tex
0.0006427696126389651;0.007448872127855553;Jiangsu;Cloth
0.0033003771951172827;0.005505094203650926;Jiangsu;Wood
0.004175710921383871;0.01357558929865599;Jiangsu;Paper
0.004627724532691166;0.012418789870956588;Jiangsu;Fuel
0.036156431849484916;0.07618837444479859;Jiangsu;Chemi
0.009914568421952033;0.014073195423136946;Jiangsu;NonMetP
0.03268073339457285;0.053666263021938755;Jiangsu;MetSm
0.0078458090332114;0.019699742428254917;Jiangsu;MetInd
0.005663235955751377;0.021929896944165743;Jiangsu;General
0.0013879677784019182;0.012017843677838709;Jiangsu;Special
0.006193653977466308;0.01119406806347834;Jiangsu;TransEq
0.007641132210742344;0.04034290415268077;Jiangsu;Electri
0.01717787230556604;0.04096779277652452;Jiangsu;ComEq
0.002601460097599734;0.015355464148836578;Jiangsu;Instr
0.0006568724856245916;0.0016025560093756103;Jiangsu;OtherM
0.0036863263512272354;0.011780372069455902;Jiangsu;Waste
4.734558518010114e-05;0.0004093865206124264;Jiangsu;EquiRepair
0.008139462523420795;0.02567399633846517;Jiangsu;ElectriH
0.001114928510763254;0.0007424788831199209;Jiangsu;GasPS
8.872632369576338e-05;0.0005340988527507927;Jiangsu;WaterPS
-0.0005609278649976165;0.0071162432479298585;Jiangsu;Building
0.006399015787122222;0.02055803894742652;Jiangsu;WhSR
0.007155710031508756;0.026153307034172762;Jiangsu;Trans
0.0021891220197149345;0.010268334838189496;Jiangsu;Accom
0.001846766147753161;0.006618198446888035;Jiangsu;Inform
0.007536473780036159;0.02836511692156197;Jiangsu;Fin
0.0013244105875087485;0.00815218301313177;Jiangsu;Estate
0.005722890258665012;0.021826440119287277;Jiangsu;Rental
0.0004607837599397962;0.0027043204594722706;Jiangsu;Science
2.9482246071569513e-05;0.0005754435938036377;Jiangsu;Cons
0.00112263659607869;0.005221255312513843;Jiangsu;ResS
0.00013296422229440712;0.001439886365002343;Jiangsu;Edu
0.0001272342355318105;0.0005914336070904239;Jiangsu;Health
0.00016848867391824982;0.0016162846436206374;Jiangsu;Culture
-2.9034788734974675e-05;0.000657332697306818;Jiangsu;PublA
0.003628803344579697;0.008602190796798102;Zhejiang;Agri
1.3487592236409787e-05;0.00010054601143802122;Zhejiang;CoalM
0.0;0.0;Zhejiang;OilgasM
9.630734769747466e-05;0.00048326135203157546;Zhejiang;MetM
0.0004685832425619043;0.0011460890706809506;Zhejiang;NMetM
0.0038418571920093283;0.0073431068159562005;Zhejiang;Food
0.016658816855379822;0.016580524631166042;Zhejiang;Tex
0.00318890718123591;0.00798205119740623;Zhejiang;Cloth
0.003299375921679018;0.005958076724032878;Zhejiang;Wood
0.005897044547228093;0.020323432529644265;Zhejiang;Paper
0.003160984728536066;0.007905687152120366;Zhejiang;Fuel
0.027613378465822777;0.04030764613473941;Zhejiang;Chemi
0.007155187185756871;0.008300017154103823;Zhejiang;NonMetP
0.016099386985089174;0.02141051275330761;Zhejiang;MetSm
0.0038673542906018437;0.015435535543719802;Zhejiang;MetInd
0.005962412595094724;0.01884451509271906;Zhejiang;General
0.0018795863887449797;0.006518845985180097;Zhejiang;Special
0.006878276658226555;0.00744299307976891;Zhejiang;TransEq
0.0077107367050869655;0.01778904305966114;Zhejiang;Electri
0.0036088250595932747;0.007784410601304096;Zhejiang;ComEq
0.0013982768409263478;0.0038463068550641764;Zhejiang;Instr
0.0008641470103717173;0.0022528554830593722;Zhejiang;OtherM
0.0013272567071943861;0.002497007363593386;Zhejiang;Waste
0.00048642782408578474;0.001752727267138073;Zhejiang;EquiRepair
0.011093948714455893;0.019908865066572794;Zhejiang;ElectriH
0.0005043463695036163;0.0007280428538346685;Zhejiang;GasPS
0.0003017027342765106;0.0009833372199059085;Zhejiang;WaterPS
8.238489534111386e-05;0.0019957044208935375;Zhejiang;Building
0.0038002706492880774;0.0213413328526397;Zhejiang;WhSR
0.0056683758682833036;0.017981482410786745;Zhejiang;Trans
0.0007592763619966832;0.007785897714191805;Zhejiang;Accom
0.0016820368465820012;0.006334455183237823;Zhejiang;Inform
0.010415290532920368;0.025157789139110397;Zhejiang;Fin
0.0007292526172997537;0.00500162085610716;Zhejiang;Estate
0.004068457494223734;0.010895218446923118;Zhejiang;Rental
0.0014471660693003404;0.0033609188402813875;Zhejiang;Science
0.00010141539061220175;0.0007261809502882604;Zhejiang;Cons
0.0012536409711764124;0.0032712129381090123;Zhejiang;ResS
0.00034228192010834346;0.0011514762214733533;Zhejiang;Edu
0.00044940090953395024;0.0008801637183081266;Zhejiang;Health
